Source	Domain 	SourceText 	SourceLanguage	TargetLanguage 	OutputGoogle 	EvalSentenceLevelGoogle 	EvalSnippetLevelGoogle 	ErrorTypeGoogle	OutputMicrosoft	EvalSentenceLevelMicrosoft 	EvalSnippetLevelMicrosoft 	ErrorTypeMcirosoft	OutputLesan 	EvalSentenceLevelLesan	EvalSnippetLevelLesan	ErrorTypeLesan
https://tigrigna.voanews.com/a/security-council-welcomes-the-developments-in-the-horn-of-africa/4582126.html	Politics	ኣባላት ቤት ምኽሪ ፀጥታ ናይ ሕቡራት መንግስታት ኣብ መንጎ ናይ ኤርትራ ፕሬዝዳንት ኢሳያስ ኣፈወርቅን ናይ ኢትዮጵያ ቀዳማይ ምንስቴር ኣብይ ኣሕመድን 16 መስከረም 2018 ኣ/ፈ ኣብ ጂዳ ዝተፈራረምዎ ስምምዕ ሰላም፣ምሕዝነትን ሓፈሻዊ ምትሕብባርን ብሓጎስ ከምዝተቐበሉዎ ኣብ ዘውፅእዎ መግለፂ ሓቢሮም።	ti	en	Members of the UN Security Council welcomed the Peace, Friendship and General Cooperation Agreement signed between Eritrean President Isayas Afewerki and Ethiopian Prime Minister Abiy Ahmed in Jeddah on 16 September	4	4	omission	Members of the U.N. Security Council have indicated in a መግለፂ that a peace agreement signed by Eritrean President Isaiah Afwerk and Ethiopia's First Lady in My Ashes on September 16, 2018 in Jiddah; friendship and general cooperation are welcomed.	1	1	untranslated,omission	Security Council members of the United States expressed their condolences over the peace, friendship and general cooperation signed between Eritrea 's President Isaias Afeworki and Ethiopia 's Prime Minister Abiy Ahmed on September 16, 2018 in Jeddah.	4	4	
https://tigrigna.voanews.com/a/%E1%8B%8D-%E1%88%95-%E1%88%83-%E1%8A%A3%E1%89%A5-%E1%89%B5%E1%8C%8D%E1%89%A3%E1%88%A8-%E1%89%A5%E1%8B%AD%E1%8A%95-%E1%8B%B6%E1%89%A5-%E1%8A%AD%E1%89%B0%E1%88%93%E1%8C%8B%E1%8C%88%E1%8B%9D-%E1%8B%B5%E1%88%8D%E1%8B%8D-%E1%88%9D%E1%88%85%E1%88%8B%E1%8B%8D-%E1%8A%A3%E1%8D%8D%E1%88%8A%E1%8C%A1/4460800.html	Politics	ላዕለዋይ ጉጀለ ልኡኽ ኤርትራ ናብ ኢትዮጵያ ምብጽሑ ርክብ ክልቲአን ሃገራት ናብ ንቡር ዘኽእል ፈላማይ ጭቡጥ ስጉምቲ እዩ ክብሉ ዋና ጸሓፊ ውድብ ሕቡራት ሃገራት ኣንቶንዮ ጉተረዝ ገሊጾም።	ti	en	UN Secretary-General Antonio Guterres said the visit of a high-level delegation from Eritrea to Ethiopia is the first concrete step towards normalizing relations between the two countries.	4	4		Senior Eritrean envoy to Ethiopia is a feminist tangible step that will allow the two countries' relations to normalize, according to United Nations Secretary-General Antonio Guterres.	1	1	mistranslation	The visit of a high-level Eritrean delegation to Ethiopia is the first concrete step towards normalizing relations between the two countries, said UN Secretary-General Antonio Guterres.	4	4	
https://tigrigna.voanews.com/a/4307445.html	Politics	ኣብ ክልተ ቦታታት ብዝተገብረ መጥቃዕቲ፡ ልዕሊ 23 ወተሃደራት መንግስቲ ኢትዮጵያ ከምዝሞቱን፡ ብዙሓት ከምዝቖሰሉን እቶም ምንጭታት ንቪኦኤ ሓቢሮም ኣለዉ።	ti	en	The sources told VOA that more than 23 Ethiopian government soldiers were killed and many wounded in the attacks at two locations.	4	4		The sources have told VOA that more than 23 Ethiopian government troops have died and dozens have been wounded in attacks on two sites.	4	4		More than 23 Ethiopian government soldiers have died and dozens have been injured in two attacks, the sources told ENA.	4	4	
https://tigrigna.voanews.com/a/tegaru-mixed-reaction-and-comments-on-the-speech-of-abyi-ahmed-and-the-situation-in-tigay-democracy-and-human-rights-/4339288.html	Politics	ናይ ብሄር ብዙሕነት ጥራሕ ዘይኮነ ናይ ሓሳብ ብዙሕነት'ውን ንክህሉ ኣብ ግምት ብምእታው ነዚ ብዙሕነት’ዚ ዘተኣናግድ ስርዓት ኣብ ምህናጽ ድሩትነት ነይሩ'ዩ። መንግስቲ ኣብ ዙርያ ዴሞክራሲን ሰብኣዊ መሰላትን ዓብዪ ስራሕ ይጽበዮ ኣሎ፣ እዚ ክኾን ዝኽእል ግን ሰባት ብምቅይያር ጥራሕ ኣይኮነን።	ti	en	There were limitations in building a system that accommodated not only ethnic diversity but also ideological diversity. The government has a lot of work to do around democracy and human rights, but this cannot be done by changing people alone.	4, 4	4		Given the abundance of ideas, there were limitations in building a system that would accommodate this multiplicity.'	2,0	0	mistranslation,omission	There were limitations in building a system that accommodates this diversity, in view of not only ethnic diversity but also the diversity of ideas. The government is facing great work around democracy and human rights, but this is not the only way people change.	4, 2	2	
https://www.fanabc.com/tigrigna/%e1%8a%a3%e1%89%a5-%e1%8b%9d%e1%88%93%e1%88%88%e1%8d%89-10-%e1%8b%93%e1%88%9b%e1%8b%8d%e1%89%b2-%e1%8a%b2%e1%8a%93%e1%89%b5-%e1%8a%a3%e1%89%a5-%e1%8b%98%e1%88%88%e1%8b%8e%e1%88%9d-%e1%8a%a8%e1%89%a3/	Politics	ኣብ ዝሓለፉ 10 ዓማውቲ፥ ኲናት ኣብ ዘለዎም ከባቢታት ዝነብሩ ህፃናት ዝበፅሑ መፅቃዕቲታት ብሰለስተ ዕፅፊ ምውሳኾም ውድብ ሕቡራት መንግስታት ኣፍሊጡ።	ti	en	Violence against children in war-torn areas has tripled in the past 10 years, according to the United Nations.	4	4		In the past 10 years, the United Nations announced that children in war-torn neighborhoods had increased in three folds.	1	1	omission	The United Nations has announced that in the past 10 years, children living in war zones have increased by three-fold.	2	2	mistranslation
https://www.fanabc.com/tigrigna/%e1%89%80%e1%8b%b3%e1%88%9b%e1%8b%ad-%e1%88%9a%e1%8a%92%e1%88%b5%e1%89%b5%e1%88%ad-%e1%8a%a5%e1%88%b5%e1%88%ab%e1%8a%a4%e1%88%8d-%e1%89%a4%e1%8a%95%e1%8b%ab%e1%88%9a%e1%8a%95-%e1%8a%94%e1%89%b3/	Politics	ቀዳማይ ሚኒስትር እስራኤል ቤንያሚን ኔታንያሁ ሊኩድ ፓርቲ ንምምራሕ ኣብዝተገበረ መረፃ ተዓዊቶም። ካብ ውሽጢ 116 ሺሕ ኣባላት ሊኩድ ፓርቲ 49 ሚኢታዊ ዝኣኽሉ ሰባት ድምፂ ዝሃቡ እንትኾኑ፥ ኔታኒያሁ ድማ እቶም ዝመረፁ ሰባት 72 ነጥቢ 5 ሚኢታዊ ድምፂ ብምርካብ ክስዕሩ ክኢሎም።	ti	en	Israeli Prime Minister Benjamin Netanyahu has won the election to lead the Likud party. Of the 116,000 Likud members, 49 percent voted, and Netanyahu won with 72.5 percent of the vote.	4, 4	4		Israeli Prime Minister Beniyamin Netanyahu won the election to lead the Likud Party, ድምፂ 49 million people from within the 116 thousand members of the Likud Party, and Netanyahu, whose electorate managed to win by 72 points and 5 MIT ድምፂ.	3,1	1	punctuation,untranslated	Israeli Prime Minister Benjamin Netanyahu wins a landslide election to lead the Likud Party. About 49 per cent of the 116,000 members of the Likud Party voted, while Netanyahu voted with 72 per cent of the vote.	4, 3	3	omission
https://www.fanabc.com/tigrigna/%e1%8a%a3%e1%89%a5%e1%8b%9a-%e1%8b%93%e1%88%98%e1%89%b5-%e1%8a%a3%e1%89%a5-%e1%88%8a%e1%89%a2%e1%8b%ab-%e1%89%a5%e1%8b%8d%e1%88%91%e1%8b%b1-284-%e1%88%b0%e1%89%a3%e1%89%b5-%e1%88%85%e1%8b%ad%e1%8b%88/	Politics	ኣብ ዓመተ 2019 ኣብ ሊቢያ ብውሑዱ 284 ሰባት ህይወቶም ከምዝሰኣኑ ውድብ ሕቡራት መንግስታት ኣፍሊጡ። እቲ ውድብ ዕላዊ ኣብ ዝገበሮ ፀብፃብ ኣብ ሊብያ ጥሕሰት ሰብኣዊ መሰል እናተበኣኣሰ ምዃኑ ገሊፁ።	ti	en	At least 284 people died in Libya in 2019, according to the United Nations. The organization said in a report that human rights violations in Libya are escalating.	4, 4	4		In 2019, at a small number of 284 people lost their lives in Libya, the United Nations announced in a rebuke, which said human rights violations in Libya were fighting.	2,2	2	mistranslation	At least 284 people have lost their lives in Libya in 2019, the United Nations announced. The organization 's report said that human rights violations were deteriorating in Libya.	4, 4	4	mistranslation
https://www.fanabc.com/tigrigna/%e1%89%b0%e1%8a%90%e1%88%93%e1%8a%93%e1%88%95%e1%89%b2-%e1%88%93%e1%8b%ad%e1%88%8a%e1%89%b3%e1%89%b5-%e1%88%b1%e1%8b%b3%e1%8a%95-%e1%88%93%e1%89%a0%e1%88%ab%e1%8b%8a-%e1%88%98%e1%8a%95%e1%8c%8d/	Politics	ተነሓናሕቲ ሓይሊታት ደቡብ ሱዳን ብዝተቐመጠ ገደብ ግዘ ሓበራዊ መንግስቲ ንምቛም ከምዝተስማዕምዑ ፕሬዚዳንት ሳልቫ ኪር ተዛሪቦም። ፕሬዚዳንት ሳልቫኪር ምስ ተቓዋሚኦም ሪክ ማቻር ሓበራዊ መንግስቲ ብምጥያሽ ምስምዕምዖም ኢዮም ገሊፆም ዘለዉ።	ti	en	South Sudan&#39;s opposition forces have agreed to form a coalition government within a set deadline, President Salva Kiir said. President Salva Kiir has said he has agreed to form a coalition government with his rival Riek Machar.	4, 4	4		South Sudan's disenchanted forces have spoken out against President Salva Kiir agreeing to form a cosmopolitan government, saying president Salvakir and their opponent Riek Machar have agreed to a coalition government.	1,4	1	mistranslation	Repatriation of South Sudan 's forces has been agreed to form a socialist government at a time set aside, President salva Kiir said. President Salvakir has agreed with his opponent, Riek Machar, on a socialist government.	4, 4	4	
https://www.fanabc.com/tigrigna/%e1%89%a5%e1%8c%80%e1%8a%90%e1%88%ab%e1%88%8d-%e1%8a%a8%e1%88%8a%e1%8d%8b-%e1%88%93%e1%8d%8d%e1%89%b3%e1%88%ad-%e1%8b%9d%e1%88%9d%e1%88%ad%e1%88%91-%e1%88%93%e1%8b%ad%e1%88%8d%e1%89%b3%e1%89%b5/	Politics	ኣብ ሊብያ ብጀነራል ከሊፋ ሓፍታር ዝምርሑ ሓይልታት ካብቲ ዓሪዶሙሉ ዘለው ከባቢታት ናይታ ሃገር ተበጊሶም። መንቀሊ ምኽኒያት መንቅስቓስ እቶም ሓይሊታት፥ ንከተማ ትሪፖሊ ንምቁፅፃር ዘኽእል ሓዲሽ ትእዛዝ ስለዝተውሃቦም ኢዩ ተባሂሉ።	ti	en	Libyan forces led by General Khalifa Haftar have withdrawn from their bases in the country. The reason for the movement of the forces is said to be a new order to take control of the city of Tripoli.	4, 4	4		In Libya, forces led by the general caliphate haftar have withdrawn from areas of the country where They are said to have been responsible for the separatist movement of the powers, with a new mandate to take control of the city of Tripoli.	3,3	3	punctuation,style	Forces in Libya, led by General Khalifa Haftar, moved from their strongholds in the country. The driving force is said to be due to new commands to control the city of TRIPOLI.	4, 4	4	
https://www.fanabc.com/tigrigna/%e1%8a%a3%e1%89%a5-%e1%89%a5%e1%88%aa%e1%89%b3%e1%8a%92%e1%8b%ab-%e1%8a%a3%e1%89%a5-%e1%8b%9d%e1%89%b0%e1%88%b3%e1%88%88%e1%8c%a0-%e1%88%93%e1%8d%88%e1%88%bb%e1%8b%8a-%e1%88%9d%e1%88%ad%e1%8c%ab/	Politics	ኣብ ብሪታኒያ ኣብ ዝተሳለጠ ሓፈሻዊ ምርጫ ቀዳማይ ሚኒስትር ቦሪስ ጆንሰን ዝመርሕዎ ኮንሰርቫቲቭ ፓርቲ ተዓዊቱ። ኣብቲ ትማሊ ዝተሳለጠ ሓፈሻዊ ምርጫ መሪሕ ፓርቲ ኮንሰርቫቲቭ ልዕሊ 360 መንበራት ብምርካብ ብሰፊሕ ኣፈላላይ ድምፂ ከምዝሰዓረ ተገሊፁ።	ti	en	Prime Minister Boris Johnson&#39;s Conservative Party has won the UK general election. The Conservative Party won more than 360 seats in the general election.	4, 2	2		The Conservativ Party, led by Prime Minister Boris Johnson, won a defeat in a british-style general election in which the conservativist leadership party won more than 360 electoral votes in a widely-partisan ድምፂ.	2,1	1	addition,untranslated	In a general election in Britain, the Conservative Party led by Prime Minister Boris Johnson wins. In yesterday 's general election, the Conservative Party won more than 360 seats, defeating widespread dissent.	4, 4	4	
https://www.fanabc.com/tigrigna/%e1%8d%95%e1%88%ac%e1%8b%9a%e1%8b%b3%e1%8a%95%e1%89%b5-%e1%89%b3%e1%8a%95%e1%8b%9b%e1%8a%92%e1%8b%ab-%e1%8a%95%e1%88%8d%e1%8b%95%e1%88%8a-5-%e1%88%ba%e1%88%95-%e1%8a%a5%e1%88%b5%e1%88%a8%e1%8a%9b/	Politics	ፕሬዚዳንት ታንዛኒያ ጆን ማጉፉሊ ንልዕሊ 5 ሺሕ እስረኛታት ምሕረት ምግባሮም ኣፍሊጦም። እቲ ምሕረት፥ እታ ሃገር ካብ ባዕዳዊ መግዛእቲ ናፃ ዝወፀትሉ መበል 58 ዓመት ክብረ በዓል ምኽንያት ብምግባር ዝተገበረ ምዃኑ ተገሊፁ።	ti	en	Tanzanian President John Magufuli has pardoned more than 5,000 prisoners. The amnesty was made on the occasion of the 58th anniversary of the country&#39;s independence from foreign colonialism.	4, 4	4	omission	Tanzania's President John Magufuli announced the amnesty of more than 5,000 detainees, saying the amnesty was held on the grounds of the 58th anniversary of the country's liberation from foreign colonial rule.	3,4	3	punctuation	Tanzanian President John Magufuli announced the pardon of more than 5,000 prisoners. The pardon was made on the basis of the 58th anniversary of the country 's independence from foreign rule.	4, 4	4	
https://www.fanabc.com/tigrigna/9-%e1%8b%ad-%e1%8a%a3%e1%8a%bc%e1%89%a3-%e1%88%98%e1%88%ab%e1%88%95%e1%89%b2-%e1%88%83%e1%8c%88%e1%88%ab%e1%89%b5-%e1%8a%a3%e1%8d%8d%e1%88%aa%e1%8a%ab%e1%8d%a3-%e1%8a%ab%e1%88%aa%e1%89%a2%e1%8b%ab/	Politics	ታሽዓይ ኣኼባ መራሕቲ ሃገራት ኣፍሪካ፣ ካሪቢያን ፓስፊክን ኣብ ኬንያ ናይሮቢ ይሳለጥ ኣሎ። ብኣምባሳደር ማርቆስ ተክሌ ዝተመርሐ ጊጅለ ልኡኽ ኢትዮጵያ እውን ኣብቲ ኣኼባ እናተሳተፈ ይርከብ።	ti	en	The ninth summit of African, Caribbean and Pacific leaders is being held in Nairobi, Kenya. An Ethiopian delegation led by Ambassador Markos Tekle is also attending the meeting.	4, 4	4		The ninth meeting of leaders of the Nations of Africa; the Caribbean and the Passover are being held in Nairobi, Kenya; and Ethiopia's envoy, Led by Ambassador Mark Teclay, is also participating.	3,2	2	punctuation,spelling	The ninth summit of African, Caribbean and Pacific heads of state is being held in Nairobi, Kenya. A group of Ethiopian delegation led by Ambassador Markos Tekle is also participating.	4, 4	4	
https://www.fanabc.com/tigrigna/%e1%88%98%e1%8b%93%e1%88%8d%e1%89%b2-%e1%89%a5%e1%88%84%e1%88%ad-%e1%89%a5%e1%88%84%e1%88%a8%e1%88%b0%e1%89%a3%e1%89%b5%e1%8a%95-%e1%88%85%e1%8b%9d%e1%89%a5%e1%89%b3%e1%89%b5%e1%8a%95-%e1%8a%a3/	Politics	መበል 14 መዓልቲ ብሄር ብሄረሰባትን ህዝብታትን ኢትዮጵያ ብኣሰናዳእነት ክልል ኦሮሚያ ኣብ ስታዲየም ኣዲስ ኣበባ ሎሚ መዓልቲ ብዝደመቐ ኩነታት ተኸቢሩ።	ti	en	The 14th Nationalities and Peoples&#39; Day of Ethiopia was celebrated in Addis Ababa today.	2	2		The 14th day of Ethiopia's Heritage and Peoples is celebrated in the Stadium of New Flower today by the editor of the Oromia region.	1	1	mistranslation	The 14th Ethiopian Nations, Nationalities and People 's Day was celebrated today at the Addis Ababa Stadium in the edict of the Oromia Regional State.	4	4	
https://www.fanabc.com/tigrigna/%e1%89%a0%e1%8b%93%e1%88%8d-%e1%88%98%e1%8b%93%e1%88%8d%e1%89%b2-%e1%89%a5%e1%88%84%e1%88%ab%e1%89%b5%e1%8d%a3-%e1%89%a5%e1%88%84%e1%88%a8-%e1%88%b0%e1%89%a3%e1%89%b5%e1%8a%95-%e1%88%85%e1%8b%9d/	Politics	መበል 14 ግዜ በዓል መዓልቲ ብሄራት፣ ብሄረ ሰባትን ህዝብታትን ኢትዮጵያ ብብርኪ ክል “ሕገ መንግስታዊ ቃል ኪዳንና ንዘላቒ ሰላም” ብዝብል መሪሕ ቃል ኣብ ስታድየም ባሎኒ ይኽበር ኣሎ።	ti	en	The 14th Ethiopian Nations, Nationalities and Peoples&#39; Day is being celebrated at the state level under the theme “Our Constitutional Commitment to Sustainable Peace”.	2	2	omission	"The 14th anniversary of the Ethiopian Day festival is being celebrated at the Balloni Stadium with the guiding word ""Our constitutional commitment to peace."""	2	2	omission	"The 14th Ethiopian Nations, Nationalities and Peoples ""Day celebration is being celebrated at Baloni stadium under the theme"" Our constitutional commitment for a lasting peace. """	4	4	
https://www.fanabc.com/tigrigna/%e1%88%93%e1%88%9d%e1%88%b3-%e1%8a%a3%e1%89%a3%e1%88%8b%e1%89%b5-%e1%8b%9d%e1%88%93%e1%8b%98-%e1%8c%89%e1%8c%85%e1%88%88-%e1%88%8d%e1%8a%a1%e1%8a%b8-%e1%88%b3%e1%8b%91%e1%8b%b2-%e1%8b%93%e1%88%a8/	Politics	ብምክትል ሚኒስትር ጉዳያት ወፃኢ ሳዑዲ ዓረቢያ ኣሕመድ ኣል ቃጣን ዝምራሕን ሓምሳ ኣባላት ዝሓዘ ጉጅለ ልኡኽ መንግስቲን ንግዲን እታ ሃገር ናብ ኣዲስ ኣበባ ኣትዩ።	ti	en	A 50-member Saudi government and trade delegation led by Deputy Foreign Minister Ahmed al-Qatan has arrived in Addis Ababa.	4	4	omission	A coalition of fifty members led by the Deputy Minister of State for Foreign Government and Trade in The Arab Arab Ahmed Al Qaeda has entered a new flower.	1	1	mistranslation	A group of fifty members of the country 's government and business delegation led by Saudi Deputy Foreign Minister Ahmed Al Qatan arrived in Addis Ababa.	4	4	
https://www.fanabc.com/tigrigna/%e1%88%b1%e1%8b%b3%e1%8a%95-%e1%8a%a3%e1%89%a5-%e1%8b%a8%e1%88%98%e1%8a%95-%e1%8b%9d%e1%88%ad%e1%8a%a8%e1%89%a1-%e1%89%81%e1%8d%85%e1%88%aa-%e1%8b%88%e1%89%b3%e1%8b%b0%e1%88%ab%e1%89%b3-%e1%8a%ab/	Politics	ሱዳን ኣብ የመን ዝርከቡ ዓቀብቲ ሰላም ቁፅሪ ወታደራታ ካብ 15 ሺሕ ናብ 5 ሺሕ ከምዝነከየቶ ተገሊፁ። ቀዳማይ ሚኒስትር ሱዳን ዓብደላ ሃምዶክ፥ ኣብ የመን ዘሎ ዘይምርግጋዕ ወታደራት ብምውፋር ክፍታሕ ዝኽእል ከምዘይኮነ ገሊፆም።	ti	en	Sudan has reduced the number of peacekeepers in Yemen from 15,000 to 5,0 Sudanese Prime Minister Abdullah Hamdok has said the instability in Yemen cannot be resolved by the deployment of troops.	4, 4	4		Sudan has reduced the number of its troops from 15 thousand to 5 thousand in Yemen, said Prime Minister Abdellah Hamdock, who said the unrest in Yemen could be solved by investing in troops.	3,1	1	punctuation,omission	Sudan 's peacekeepers in Yemen have reduced the number of its troops from 15,000 to 5,000. Sudan 's Prime Minister Abdalla Hamdok says the unrest in Yemen could not be resolved by deploying soldiers.	4, 4	4	
